time,voltage_a,voltage_b
2021-08-09 20:14:03.524327,5.2122,5.1483
2021-08-09 20:14:04.575527,5.2134,5.1481
2021-08-09 20:14:05.626938,5.2124,5.1481
2021-08-09 20:14:06.678298,5.213,5.1473
2021-08-09 20:14:07.729623,5.2134,5.1485
2021-08-09 20:14:08.780811,5.213,5.1485
2021-08-09 20:14:09.832299,5.2138,5.1487
2021-08-09 20:14:10.883035,5.2153,5.1472
2021-08-09 20:14:11.934362,5.2124,5.1481
2021-08-09 20:14:12.985598,5.2147,5.1483
2021-08-09 20:14:14.037175,5.2124,5.1479
2021-08-09 20:14:15.088468,5.2126,5.1477
2021-08-09 20:14:16.139855,5.2134,5.1483
2021-08-09 20:14:17.191042,5.2136,5.1481
2021-08-09 20:14:18.242566,5.2136,5.1481
2021-08-09 20:14:19.292972,5.2147,5.1477
2021-08-09 20:14:20.345241,5.2134,5.1477
2021-08-09 20:14:21.395614,5.2132,5.1487
2021-08-09 20:14:22.447682,5.214,5.1479
2021-08-09 20:14:23.498070,5.2146,5.1479
2021-08-09 20:14:24.549335,5.2157,5.1481
2021-08-09 20:14:25.601466,5.214,5.1479
2021-08-09 20:14:26.652719,5.2126,5.1479
2021-08-09 20:14:27.703090,5.2134,5.1485
2021-08-09 20:14:28.754276,5.2124,5.1479
2021-08-09 20:14:29.806354,5.214,5.1483
2021-08-09 20:14:30.857543,5.2157,5.1475
2021-08-09 20:14:31.908730,5.2138,5.1489
2021-08-09 20:14:32.960114,5.2142,5.1483
2021-08-09 20:14:34.011302,5.2155,5.1477
2021-08-09 20:14:35.062485,5.2138,5.1479
2021-08-09 20:14:36.113771,5.2136,5.1481
2021-08-09 20:14:37.165159,5.2146,5.1479
2021-08-09 20:14:38.215689,5.2132,5.1483
2021-08-09 20:14:39.266877,5.2151,5.1479
2021-08-09 20:14:40.318945,5.2136,5.1479
2021-08-09 20:14:41.370314,5.2149,5.1483
2021-08-09 20:14:42.421451,5.2136,5.1483
2021-08-09 20:14:43.471935,5.2122,5.1481
2021-08-09 20:14:44.523453,5.213,5.1481
2021-08-09 20:14:45.574641,5.2149,5.1481
2021-08-09 20:14:46.626264,5.2126,5.1477
2021-08-09 20:14:47.676987,5.2116,5.1475
2021-08-09 20:14:48.728247,5.2161,5.1481
2021-08-09 20:14:49.780360,5.2146,5.1483
2021-08-09 20:14:50.830937,5.2138,5.1487
2021-08-09 20:14:51.882184,5.2153,5.1485
2021-08-09 20:14:52.933400,5.2142,5.1481
2021-08-09 20:14:53.984679,5.2146,5.1481
2021-08-09 20:14:55.035861,5.2134,5.1479
2021-08-09 20:14:56.087332,5.213,5.1479
2021-08-09 20:14:57.138851,5.2142,5.1475
2021-08-09 20:14:58.190125,5.2138,5.1485
2021-08-09 20:14:59.240495,5.2146,5.1473
2021-08-09 20:15:00.292741,5.214,5.1481
2021-08-09 20:15:01.343134,5.2118,5.1477
2021-08-09 20:15:02.394521,5.2128,5.1483
2021-08-09 20:15:03.445716,5.2138,5.1477
2021-08-09 20:15:04.497058,5.2136,5.1483
2021-08-09 20:15:05.548237,5.2136,5.1481
2021-08-09 20:15:06.599421,5.214,5.1477
2021-08-09 20:15:07.650780,5.2147,5.1477
2021-08-09 20:15:08.702008,5.213,5.1479
2021-08-09 20:15:09.753413,5.2144,5.1475
2021-08-09 20:15:10.804584,5.2147,5.1479
2021-08-09 20:15:11.856165,5.2153,5.1479
2021-08-09 20:15:12.907404,5.2142,5.1481
2021-08-09 20:15:13.957911,5.2132,5.1481
2021-08-09 20:15:15.009568,5.2146,5.1483
2021-08-09 20:15:16.061227,5.2134,5.1477
2021-08-09 20:15:17.111534,5.2142,5.1481
2021-08-09 20:15:18.163656,5.2146,5.1481
2021-08-09 20:15:19.214844,5.2146,5.1479
2021-08-09 20:15:20.266119,5.2134,5.1481
2021-08-09 20:15:21.317322,5.2128,5.1483
2021-08-09 20:15:22.368696,5.2138,5.1473
2021-08-09 20:15:23.419877,5.2142,5.1477
2021-08-09 20:15:24.471180,5.2142,5.1483
2021-08-09 20:15:25.521709,5.2126,5.1481
2021-08-09 20:15:26.572903,5.213,5.1483
2021-08-09 20:15:27.624147,5.2134,5.1485
2021-08-09 20:15:28.675399,5.2126,5.1481
2021-08-09 20:15:29.726678,5.2142,5.1479
2021-08-09 20:15:30.777853,5.2142,5.1479
2021-08-09 20:15:31.829060,5.2142,5.1481
2021-08-09 20:15:32.880429,5.2155,5.1481
2021-08-09 20:15:33.931705,5.2142,5.1477
2021-08-09 20:15:34.982992,5.214,5.1481
2021-08-09 20:15:36.033766,5.2134,5.1481
2021-08-09 20:15:37.084966,5.2138,5.1481
2021-08-09 20:15:38.136369,5.214,5.1477
2021-08-09 20:15:39.187666,5.2138,5.1487
2021-08-09 20:15:40.238850,5.2134,5.1483
2021-08-09 20:15:41.290168,5.2144,5.1479
2021-08-09 20:15:42.341550,5.2138,5.1481
2021-08-09 20:15:43.392827,5.214,5.1481
2021-08-09 20:15:44.444375,5.213,5.1479
2021-08-09 20:15:45.495520,5.2155,5.1481
2021-08-09 20:15:46.546754,5.2146,5.1479
2021-08-09 20:15:47.598293,5.2144,5.1479
2021-08-09 20:15:48.649695,5.2138,5.1477
2021-08-09 20:15:49.700831,5.2147,5.1475
2021-08-09 20:15:50.752038,5.2138,5.1477
2021-08-09 20:15:51.803382,5.2122,5.1483
2021-08-09 20:15:52.854605,5.2134,5.1479
2021-08-09 20:15:53.905267,5.2149,5.1483
2021-08-09 20:15:54.956465,5.2134,5.1475
2021-08-09 20:15:56.007975,5.2142,5.1483
2021-08-09 20:15:57.059219,5.2147,5.1483
2021-08-09 20:15:58.110504,5.2114,5.1481
2021-08-09 20:15:59.161826,5.2126,5.1487
2021-08-09 20:16:00.213910,5.2128,5.1485
2021-08-09 20:16:01.264242,5.2144,5.1485
2021-08-09 20:16:02.315823,5.2147,5.1481
2021-08-09 20:16:03.367099,5.2146,5.1481
2021-08-09 20:16:04.418736,5.2144,5.1481
2021-08-09 20:16:05.470162,5.2147,5.1483
2021-08-09 20:16:06.521402,5.2146,5.1479
2021-08-09 20:16:07.572691,5.2149,5.1477
2021-08-09 20:16:08.623481,5.214,5.1485
2021-08-09 20:16:09.674682,5.214,5.1481
2021-08-09 20:16:10.725900,5.2142,5.1481
2021-08-09 20:16:11.776996,5.2138,5.1485
2021-08-09 20:16:12.828247,5.2159,5.1481
2021-08-09 20:16:13.879531,5.2142,5.1479
2021-08-09 20:16:14.930714,5.213,5.1477
2021-08-09 20:16:15.982126,5.2144,5.1473
2021-08-09 20:16:17.033388,5.2149,5.1485
2021-08-09 20:16:18.084770,5.2138,5.1481
2021-08-09 20:16:19.136094,5.214,5.1479
2021-08-09 20:16:20.187330,5.2134,5.1477
2021-08-09 20:16:21.238518,5.2134,5.1481
2021-08-09 20:16:22.289706,5.2144,5.1481
2021-08-09 20:16:23.340108,5.2124,5.1481
2021-08-09 20:16:24.392252,5.212,5.1477
2021-08-09 20:16:25.443541,5.2134,5.1481
2021-08-09 20:16:26.494173,5.2124,5.1475
2021-08-09 20:16:27.545465,5.2142,5.1483
2021-08-09 20:16:28.596757,5.2116,5.1481
2021-08-09 20:16:29.648090,5.2122,5.1481
2021-08-09 20:16:30.699469,5.213,5.1483
2021-08-09 20:16:31.750046,5.2126,5.1483
2021-08-09 20:16:32.802322,5.2132,5.1481
2021-08-09 20:16:33.852845,5.2146,5.1477
2021-08-09 20:16:34.904361,5.2138,5.1481
2021-08-09 20:16:35.955017,5.2153,5.1477
2021-08-09 20:16:37.006757,5.2134,5.1479
2021-08-09 20:16:38.058266,5.213,5.1489
2021-08-09 20:16:39.109080,5.2147,5.1477
2021-08-09 20:16:40.161263,5.2134,5.1479
2021-08-09 20:16:41.212560,5.2142,5.1491
2021-08-09 20:16:42.262911,5.2132,5.1477
2021-08-09 20:16:43.315125,5.2142,5.1483
2021-08-09 20:16:44.365881,5.2136,5.1477
2021-08-09 20:16:45.417306,5.2144,5.1477
2021-08-09 20:16:46.468569,5.2146,5.1477
2021-08-09 20:16:47.519779,5.2134,5.1479
2021-08-09 20:16:48.571095,5.2136,5.1479
2021-08-09 20:16:49.622376,5.2124,5.1485
2021-08-09 20:16:50.673847,5.2151,5.1473
2021-08-09 20:16:51.725145,5.2144,5.1472
2021-08-09 20:16:52.776308,5.214,5.1481
2021-08-09 20:16:53.827151,5.2146,5.1489
2021-08-09 20:16:54.878455,5.2147,5.1485
2021-08-09 20:16:55.929559,5.2142,5.1481
2021-08-09 20:16:56.980517,5.2151,5.1479
2021-08-09 20:16:58.031828,5.2134,5.1479
2021-08-09 20:16:59.083207,5.2128,5.1477
2021-08-09 20:17:00.134845,5.2144,5.1477
2021-08-09 20:17:01.186102,5.2126,5.1473
2021-08-09 20:17:02.237295,5.2155,5.1477
2021-08-09 20:17:03.288577,5.2142,5.1475
2021-08-09 20:17:04.339766,5.2142,5.1479
2021-08-09 20:17:05.390969,5.2126,5.1479
2021-08-09 20:17:06.442186,5.2126,5.1477
2021-08-09 20:17:07.493436,5.214,5.1479
2021-08-09 20:17:08.544634,5.2124,5.1479
2021-08-09 20:17:09.595903,5.2126,5.1479
2021-08-09 20:17:10.647152,5.2142,5.1479
2021-08-09 20:17:11.698353,5.2134,5.1485
2021-08-09 20:17:12.748942,5.2128,5.1481
2021-08-09 20:17:13.800254,5.2155,5.1479
2021-08-09 20:17:14.851538,5.2136,5.1479
2021-08-09 20:17:15.903614,5.2159,5.1475
2021-08-09 20:17:16.954046,5.2132,5.1479
2021-08-09 20:17:18.005910,5.2147,5.1481
2021-08-09 20:17:19.057063,5.2146,5.1479
2021-08-09 20:17:20.107660,5.2142,5.1475
2021-08-09 20:17:21.159282,5.2128,5.1477
2021-08-09 20:17:22.210571,5.213,5.1477
2021-08-09 20:17:23.261142,5.2144,5.1479
2021-08-09 20:17:24.312521,5.2142,5.1477
2021-08-09 20:17:25.363944,5.2136,5.1483
2021-08-09 20:17:26.415279,5.2138,5.1479
2021-08-09 20:17:27.466569,5.2122,5.1479
2021-08-09 20:17:28.517172,5.213,5.1479
2021-08-09 20:17:29.569470,5.2136,5.1479
2021-08-09 20:17:30.619638,5.2118,5.1483
2021-08-09 20:17:31.671460,5.2142,5.1477
2021-08-09 20:17:32.722667,5.2136,5.1477
2021-08-09 20:17:33.773904,5.213,5.1479
2021-08-09 20:17:34.825142,5.2132,5.1479
2021-08-09 20:17:35.876523,5.212,5.1477
2021-08-09 20:17:36.927097,5.2155,5.1489
2021-08-09 20:17:37.978289,5.2149,5.1477
2021-08-09 20:17:39.029736,5.214,5.1481
2021-08-09 20:17:40.081148,5.2124,5.1479
2021-08-09 20:17:41.132450,5.2151,5.1481
2021-08-09 20:17:42.183738,5.2144,5.1477
2021-08-09 20:17:43.234991,5.2126,5.1479
2021-08-09 20:17:44.285990,5.2144,5.1473
2021-08-09 20:17:45.337220,5.214,5.1479
2021-08-09 20:17:46.389550,5.2132,5.1481
2021-08-09 20:17:47.440833,5.2136,5.1487
2021-08-09 20:17:48.491970,5.214,5.1481
2021-08-09 20:17:49.543213,5.2138,5.1479
2021-08-09 20:17:50.594395,5.2147,5.1483
2021-08-09 20:17:51.644649,5.2144,5.1479
2021-08-09 20:17:52.696834,5.214,5.1475
2021-08-09 20:17:53.748112,5.2149,5.1483
2021-08-09 20:17:54.798500,5.2132,5.1485
2021-08-09 20:17:55.850309,5.214,5.1479
2021-08-09 20:17:56.901420,5.2136,5.1483
2021-08-09 20:17:57.952691,5.214,5.1481
2021-08-09 20:17:59.003876,5.2153,5.1477
2021-08-09 20:18:00.055280,5.2126,5.1479
2021-08-09 20:18:01.105729,5.2126,5.1479
2021-08-09 20:18:02.157914,5.2112,5.1483
2021-08-09 20:18:03.209210,5.213,5.1479
2021-08-09 20:18:04.260471,5.2149,5.1485
2021-08-09 20:18:05.310726,5.2122,5.1483
2021-08-09 20:18:06.363001,5.2142,5.1472
2021-08-09 20:18:07.413293,5.2142,5.1483
2021-08-09 20:18:08.464542,5.213,5.1481
2021-08-09 20:18:09.515732,5.2126,5.1475
2021-08-09 20:18:10.567359,5.2132,5.1481
2021-08-09 20:18:11.618662,5.214,5.1479
2021-08-09 20:18:12.669892,5.2147,5.1487
2021-08-09 20:18:13.720301,5.2146,5.1487
2021-08-09 20:18:14.772015,5.214,5.1479
2021-08-09 20:18:15.822546,5.214,5.1477
2021-08-09 20:18:16.873734,5.2146,5.1481
2021-08-09 20:18:17.925108,5.212,5.147
2021-08-09 20:18:18.976353,5.2153,5.1481
2021-08-09 20:18:20.027467,5.213,5.1481
2021-08-09 20:18:21.078900,5.2138,5.1483
2021-08-09 20:18:22.130564,5.2147,5.1477
2021-08-09 20:18:23.181748,5.2126,5.1479
2021-08-09 20:18:24.232044,5.213,5.1489
2021-08-09 20:18:25.283444,5.212,5.1481
2021-08-09 20:18:26.334455,5.2147,5.1483
2021-08-09 20:18:27.385747,5.2153,5.1483
2021-08-09 20:18:28.436991,5.2147,5.1479
2021-08-09 20:18:29.488303,5.2138,5.1479
2021-08-09 20:18:30.539479,5.2118,5.1477
2021-08-09 20:18:31.590851,5.213,5.1481
2021-08-09 20:18:32.642297,5.2134,5.1477
2021-08-09 20:18:33.692703,5.2142,5.1483
2021-08-09 20:18:34.743960,5.2146,5.1481
2021-08-09 20:18:35.795077,5.2134,5.1479
2021-08-09 20:18:36.846241,5.2146,5.1481
2021-08-09 20:18:37.897930,5.2136,5.1479
2021-08-09 20:18:38.949138,5.2138,5.1483
2021-08-09 20:18:40.000065,5.2132,5.1479
2021-08-09 20:18:41.051314,5.2153,5.1481
2021-08-09 20:18:42.102506,5.2116,5.1481
2021-08-09 20:18:43.153695,5.2142,5.1485
2021-08-09 20:18:44.204940,5.2146,5.1487
2021-08-09 20:18:45.256133,5.2138,5.1479
2021-08-09 20:18:46.307412,5.2142,5.1481
2021-08-09 20:18:47.358630,5.2128,5.1485
2021-08-09 20:18:48.409874,5.2126,5.1477
2021-08-09 20:18:49.461064,5.2142,5.1481
2021-08-09 20:18:50.511783,5.2144,5.1479
2021-08-09 20:18:51.562957,5.2126,5.1479
2021-08-09 20:18:52.615044,5.213,5.1483
2021-08-09 20:18:53.665705,5.2149,5.1477
2021-08-09 20:18:54.716898,5.2147,5.1479
2021-08-09 20:18:55.768637,5.2142,5.1479
2021-08-09 20:18:56.819082,5.214,5.1481
2021-08-09 20:18:57.870184,5.214,5.1485
2021-08-09 20:18:58.921458,5.2128,5.1477
2021-08-09 20:18:59.972710,5.2144,5.1485
2021-08-09 20:19:01.023891,5.2149,5.1477
2021-08-09 20:19:02.075193,5.214,5.1479
2021-08-09 20:19:03.126442,5.2118,5.1485
2021-08-09 20:19:04.177786,5.2138,5.1479
2021-08-09 20:19:05.228974,5.2153,5.1479
2021-08-09 20:19:06.280113,5.2132,5.1481
2021-08-09 20:19:07.331300,5.2128,5.1485
2021-08-09 20:19:08.381893,5.213,5.1479
2021-08-09 20:19:09.433077,5.2136,5.1481
2021-08-09 20:19:10.484125,5.2134,5.1479
2021-08-09 20:19:11.535376,5.2126,5.1479
2021-08-09 20:19:12.587063,5.2134,5.1477
2021-08-09 20:19:13.638248,5.2132,5.1479
2021-08-09 20:19:14.689439,5.2134,5.1475
2021-08-09 20:19:15.740307,5.2146,5.1483
2021-08-09 20:19:16.791600,5.2149,5.1485
2021-08-09 20:19:17.842786,5.2134,5.1479
2021-08-09 20:19:18.894001,5.2144,5.1481
2021-08-09 20:19:19.945214,5.2132,5.1475
2021-08-09 20:19:20.996614,5.2157,5.1477
2021-08-09 20:19:22.047905,5.2146,5.1483
2021-08-09 20:19:23.098488,5.2142,5.1479
2021-08-09 20:19:24.150101,5.2142,5.1487
2021-08-09 20:19:25.200657,5.2151,5.1475
2021-08-09 20:19:26.252781,5.2146,5.1477
2021-08-09 20:19:27.303264,5.213,5.1483
2021-08-09 20:19:28.354494,5.2138,5.1493
2021-08-09 20:19:29.405835,5.2128,5.1485
2021-08-09 20:19:30.457213,5.2128,5.1483
2021-08-09 20:19:31.508498,5.2146,5.1483
2021-08-09 20:19:32.559805,5.2136,5.1483
2021-08-09 20:19:33.610132,5.2114,5.1475
2021-08-09 20:19:34.662162,5.2126,5.1475
2021-08-09 20:19:35.713420,5.2112,5.1477
2021-08-09 20:19:36.764339,5.2147,5.1483
2021-08-09 20:19:37.814666,5.2142,5.1483
2021-08-09 20:19:38.866772,5.2122,5.1479
2021-08-09 20:19:39.918015,5.2118,5.1479
2021-08-09 20:19:40.968370,5.2134,5.1477
2021-08-09 20:19:41.997410,5.2147,5.1479
2021-08-09 20:19:43.048738,5.2134,5.1485
2021-08-09 20:19:44.099484,5.214,5.1479
2021-08-09 20:19:45.150165,5.2136,5.1481
2021-08-09 20:19:46.201623,5.2153,5.1481
2021-08-09 20:19:47.252860,5.2136,5.1477
2021-08-09 20:19:48.304082,5.2151,5.1477
2021-08-09 20:19:49.355276,5.2126,5.1481
2021-08-09 20:19:50.406407,5.2116,5.1479
2021-08-09 20:19:51.457783,5.2147,5.1481
2021-08-09 20:19:52.509065,5.2146,5.1481
2021-08-09 20:19:53.560252,5.2136,5.1481
2021-08-09 20:19:54.611519,5.2132,5.1485
2021-08-09 20:19:55.662975,5.214,5.1479
2021-08-09 20:19:56.713276,5.2138,5.1473
2021-08-09 20:19:57.764463,5.2149,5.1477
2021-08-09 20:19:58.815897,5.2138,5.1481
2021-08-09 20:19:59.867202,5.2136,5.1477
2021-08-09 20:20:00.918631,5.2126,5.1479
2021-08-09 20:20:01.968922,5.2124,5.1479
2021-08-09 20:20:03.020331,5.2138,5.1479
2021-08-09 20:20:04.071645,5.2126,5.1479
2021-08-09 20:20:05.122875,5.2134,5.1481
2021-08-09 20:20:06.174022,5.2142,5.1479
2021-08-09 20:20:07.225286,5.213,5.1483
2021-08-09 20:20:08.276386,5.2147,5.1479
2021-08-09 20:20:09.327570,5.2146,5.1479
2021-08-09 20:20:10.378855,5.2146,5.1481
2021-08-09 20:20:11.430234,5.2112,5.1481
2021-08-09 20:20:12.480497,5.213,5.1481
2021-08-09 20:20:13.532704,5.2118,5.1483
2021-08-09 20:20:14.583048,5.2142,5.1477
2021-08-09 20:20:15.634534,5.2134,5.1487
2021-08-09 20:20:16.685680,5.2124,5.1487
2021-08-09 20:20:17.736501,5.2155,5.1477
2021-08-09 20:20:18.787780,5.2138,5.1483
2021-08-09 20:20:19.838944,5.2138,5.1479
2021-08-09 20:20:20.890187,5.2142,5.1483
2021-08-09 20:20:21.940659,5.2122,5.1485
2021-08-09 20:20:22.992019,5.2153,5.1477
2021-08-09 20:20:24.044243,5.2147,5.1483
2021-08-09 20:20:25.094490,5.2108,5.1479
2021-08-09 20:20:26.145681,5.2138,5.1472
2021-08-09 20:20:27.197182,5.2142,5.1481
2021-08-09 20:20:28.248420,5.2128,5.1483
2021-08-09 20:20:29.299817,5.2142,5.1481
2021-08-09 20:20:30.350890,5.214,5.1479
2021-08-09 20:20:31.402083,5.213,5.1477
2021-08-09 20:20:32.453054,5.2144,5.1485
2021-08-09 20:20:33.504353,5.2142,5.1479
2021-08-09 20:20:34.554731,5.2132,5.1479
2021-08-09 20:20:35.606447,5.2132,5.1485
2021-08-09 20:20:36.657402,5.2134,5.1483
2021-08-09 20:20:37.708616,5.2136,5.1477
2021-08-09 20:20:38.759780,5.2122,5.1477
2021-08-09 20:20:39.810999,5.2134,5.1483
2021-08-09 20:20:40.862138,5.2153,5.1485
2021-08-09 20:20:41.913413,5.213,5.1477
2021-08-09 20:20:42.964606,5.2142,5.1479
2021-08-09 20:20:44.016133,5.2132,5.1481
2021-08-09 20:20:45.067496,5.2147,5.1483
2021-08-09 20:20:46.118746,5.2132,5.1481
2021-08-09 20:20:47.169083,5.2151,5.1481
2021-08-09 20:20:48.220543,5.2146,5.1479
2021-08-09 20:20:49.272199,5.2144,5.1479
2021-08-09 20:20:50.323577,5.2132,5.1479
2021-08-09 20:20:51.374907,5.214,5.1475
2021-08-09 20:20:52.426279,5.2124,5.1479
2021-08-09 20:20:53.476513,5.2138,5.1479
2021-08-09 20:20:54.527979,5.2142,5.1481
2021-08-09 20:20:55.579201,5.214,5.1477
2021-08-09 20:20:56.630492,5.2136,5.1483
2021-08-09 20:20:57.681846,5.213,5.1483
2021-08-09 20:20:58.733165,5.2151,5.1481
2021-08-09 20:20:59.784458,5.2126,5.1481
2021-08-09 20:21:00.835055,5.2136,5.1477
2021-08-09 20:21:01.886517,5.2151,5.1487
2021-08-09 20:21:02.937823,5.2126,5.147
2021-08-09 20:21:03.989125,5.213,5.1479
2021-08-09 20:21:05.040562,5.2136,5.1477
2021-08-09 20:21:06.091020,5.2138,5.1479
2021-08-09 20:21:07.142620,5.2118,5.1479
2021-08-09 20:21:08.193800,5.2147,5.1481
2021-08-09 20:21:09.244996,5.2155,5.1481
2021-08-09 20:21:10.296179,5.2138,5.1481
2021-08-09 20:21:11.347370,5.2142,5.1479
2021-08-09 20:21:12.398565,5.2157,5.1479
2021-08-09 20:21:13.449803,5.214,5.1477
2021-08-09 20:21:14.501186,5.213,5.1477
2021-08-09 20:21:15.552436,5.2142,5.1479
2021-08-09 20:21:16.603634,5.214,5.1475
2021-08-09 20:21:17.655531,5.2151,5.1483
2021-08-09 20:21:18.706729,5.2151,5.1477
2021-08-09 20:21:19.757912,5.2142,5.1483
2021-08-09 20:21:20.809100,5.2136,5.1489
2021-08-09 20:21:21.860726,5.2142,5.1479
2021-08-09 20:21:22.911334,5.2134,5.1485
2021-08-09 20:21:23.962749,5.2128,5.1477
2021-08-09 20:21:25.013111,5.2136,5.1479
2021-08-09 20:21:26.064394,5.2138,5.1479
2021-08-09 20:21:27.115684,5.2128,5.1481
2021-08-09 20:21:28.166867,5.2138,5.1483
2021-08-09 20:21:29.218191,5.213,5.1479
2021-08-09 20:21:30.269486,5.2149,5.1481
2021-08-09 20:21:31.320589,5.2151,5.1472
2021-08-09 20:21:32.371873,5.2138,5.147
2021-08-09 20:21:33.423314,5.2142,5.1487
2021-08-09 20:21:34.474488,5.2126,5.1483
2021-08-09 20:21:35.525812,5.2146,5.1475
2021-08-09 20:21:36.576225,5.2146,5.1481
2021-08-09 20:21:37.627572,5.2146,5.1481
2021-08-09 20:21:38.678823,5.2126,5.1475
2021-08-09 20:21:39.730173,5.2144,5.1485
2021-08-09 20:21:40.781519,5.2136,5.1477
2021-08-09 20:21:41.832594,5.2132,5.1481
2021-08-09 20:21:42.883229,5.2144,5.1479
2021-08-09 20:21:43.934505,5.2147,5.1481
2021-08-09 20:21:44.985761,5.2126,5.1485
2021-08-09 20:21:46.036952,5.2142,5.1479
2021-08-09 20:21:47.088124,5.2138,5.147
2021-08-09 20:21:48.139324,5.2134,5.1481
2021-08-09 20:21:49.190714,5.2151,5.1479
2021-08-09 20:21:50.242100,5.2142,5.1481
2021-08-09 20:21:51.293276,5.2136,5.1483
2021-08-09 20:21:52.344404,5.2124,5.1475
2021-08-09 20:21:53.395753,5.2116,5.1485
2021-08-09 20:21:54.446103,5.2128,5.1483
2021-08-09 20:21:55.498227,5.2122,5.1481
2021-08-09 20:21:56.548682,5.2144,5.1487
2021-08-09 20:21:57.599916,5.2144,5.1483
2021-08-09 20:21:58.651203,5.2126,5.1481
2021-08-09 20:21:59.702517,5.2142,5.1485
2021-08-09 20:22:00.753653,5.2142,5.1479
2021-08-09 20:22:01.805082,5.213,5.1473
2021-08-09 20:22:02.855730,5.2146,5.1477
2021-08-09 20:22:03.907040,5.2146,5.1483
2021-08-09 20:22:04.958457,5.2142,5.1481
2021-08-09 20:22:06.009667,5.2118,5.1483
2021-08-09 20:22:07.060869,5.213,5.1479
2021-08-09 20:22:08.112186,5.214,5.147
2021-08-09 20:22:09.163517,5.2132,5.1483
2021-08-09 20:22:10.214818,5.2142,5.1483
2021-08-09 20:22:11.265301,5.213,5.1477
2021-08-09 20:22:12.316686,5.2134,5.1483
2021-08-09 20:22:13.367866,5.213,5.1477
2021-08-09 20:22:14.419045,5.213,5.1481
2021-08-09 20:22:15.470411,5.2142,5.1483
2021-08-09 20:22:16.521646,5.2138,5.1479
2021-08-09 20:22:17.572047,5.2138,5.1487
2021-08-09 20:22:18.623288,5.2146,5.1479
2021-08-09 20:22:19.674544,5.2138,5.1477
2021-08-09 20:22:20.725657,5.2132,5.1479
2021-08-09 20:22:21.777176,5.213,5.1479
2021-08-09 20:22:22.828559,5.2134,5.1483
2021-08-09 20:22:23.878895,5.2126,5.1477
2021-08-09 20:22:24.930067,5.2142,5.1479
2021-08-09 20:22:25.981908,5.2118,5.1477
2021-08-09 20:22:27.032490,5.2134,5.1481
2021-08-09 20:22:28.083746,5.2118,5.1479
2021-08-09 20:22:29.134932,5.2134,5.1481
2021-08-09 20:22:30.186026,5.2149,5.1477
2021-08-09 20:22:31.237292,5.2126,5.1477
2021-08-09 20:22:32.288488,5.2147,5.1477
2021-08-09 20:22:33.340044,5.2142,5.1481
2021-08-09 20:22:34.391223,5.2126,5.1477
2021-08-09 20:22:35.442316,5.2149,5.1481
2021-08-09 20:22:36.493506,5.214,5.1477
2021-08-09 20:22:37.544444,5.2134,5.1481
2021-08-09 20:22:38.595642,5.2122,5.1477
2021-08-09 20:22:39.647056,5.2157,5.1481
2021-08-09 20:22:40.698346,5.2134,5.1485
2021-08-09 20:22:41.749493,5.2138,5.1481
2021-08-09 20:22:42.799988,5.2146,5.1477
2021-08-09 20:22:43.852247,5.2136,5.1475
2021-08-09 20:22:44.902496,5.2147,5.1479
2021-08-09 20:22:45.953553,5.2146,5.1479
2021-08-09 20:22:47.004737,5.214,5.1479
2021-08-09 20:22:48.055932,5.2126,5.1483
2021-08-09 20:22:49.107651,5.214,5.1481
2021-08-09 20:22:50.158843,5.2144,5.1479
2021-08-09 20:22:51.210032,5.214,5.1481
2021-08-09 20:22:52.260481,5.2122,5.1477
2021-08-09 20:22:53.311754,5.2136,5.1481
2021-08-09 20:22:54.362937,5.2151,5.1483
2021-08-09 20:22:55.414739,5.2134,5.1475
2021-08-09 20:22:56.466142,5.2146,5.1481
2021-08-09 20:22:57.517338,5.2134,5.1473
2021-08-09 20:22:58.567753,5.2134,5.1473
2021-08-09 20:22:59.618956,5.213,5.1483
2021-08-09 20:23:00.670074,5.2132,5.1479
2021-08-09 20:23:01.722261,5.2138,5.1483
2021-08-09 20:23:02.772971,5.2138,5.1481
2021-08-09 20:23:03.824286,5.2146,5.1481
2021-08-09 20:23:04.875456,5.2144,5.1483
2021-08-09 20:23:05.926840,5.2132,5.1473
2021-08-09 20:23:06.978076,5.2138,5.1483
2021-08-09 20:23:08.029261,5.2124,5.1483
2021-08-09 20:23:09.080577,5.2138,5.1479
2021-08-09 20:23:10.131761,5.2144,5.1479
2021-08-09 20:23:11.182949,5.2118,5.1479
2021-08-09 20:23:12.234295,5.2136,5.1481
2021-08-09 20:23:13.284506,5.2138,5.1472
2021-08-09 20:23:14.336816,5.2118,5.1479
2021-08-09 20:23:15.387226,5.213,5.1477
2021-08-09 20:23:16.438548,5.2132,5.1481
2021-08-09 20:23:17.489811,5.2136,5.1481
2021-08-09 20:23:18.541109,5.2138,5.1487
2021-08-09 20:23:19.592363,5.2122,5.1481
2021-08-09 20:23:20.643546,5.2112,5.1485
2021-08-09 20:23:21.694320,5.2138,5.1483
2021-08-09 20:23:22.745572,5.2122,5.1481
2021-08-09 20:23:23.796763,5.2126,5.1477
2021-08-09 20:23:24.847955,5.2146,5.1481
2021-08-09 20:23:25.899141,5.2146,5.1481
2021-08-09 20:23:26.950327,5.2138,5.1483
2021-08-09 20:23:28.001523,5.2138,5.1481
2021-08-09 20:23:29.052534,5.2136,5.1481
2021-08-09 20:23:30.104052,5.2138,5.1485
2021-08-09 20:23:31.155297,5.214,5.1479
